condition_id,method,bit_width,seed,dataset,metric_scope,sequence_length,normalized_key_mse,original_key_mse,original_key_relative_mse,mean_key_cosine,worst_head_normalized_mse,worst_layer,worst_head,vectors_per_head,attention_logit_mse,attention_logit_bias,attention_logit_error_variance,attention_probability_kl,attention_output_mse,worst_attention_kl,worst_attention_layer
random_b2_s17,random,2,17,wikitext,reconstruction,1024,0.0009041249723509281,0.49079570852336474,0.11585737069329965,0.9407417945913039,0.0011243875487707555,6,2,1024,,,,,,,
random_b2_s17,random,2,17,wikitext,attention,128,,,,,,,,,0.8453981654588566,0.4869432045045749,0.6082844810456723,0.09466543816961348,0.0012705235552061822,0.15098997950553894,12
random_b2_s17,random,2,17,wikitext,attention,256,,,,,,,,,1.0007210519991032,0.5788217407256249,0.6656864444624607,0.11585700639989227,0.0014419975761370551,0.18031278252601624,12
random_b2_s17,random,2,17,wikitext,attention,512,,,,,,,,,1.191228210345114,0.6719973696137962,0.739647745577253,0.14169374201446772,0.0016482536350395094,0.21613381803035736,12
random_b2_s17,random,2,17,wikitext,attention,1024,,,,,,,,,1.3549738758366283,0.7424986829990294,0.8036695815813351,0.16544301249086857,0.0017484867457824294,0.24004042148590088,12
random_b2_s17,random,2,17,tinystories,reconstruction,1024,0.0009067367099078183,0.5273370346112642,0.11622131892765405,0.9405655164155178,0.0011502798879519105,4,1,1024,,,,,,,
random_b2_s17,random,2,17,tinystories,attention,128,,,,,,,,,0.8496539333994074,0.4811553994352503,0.6181434149937122,0.10080671985633671,0.0013079889664595612,0.1502557098865509,12
random_b2_s17,random,2,17,tinystories,attention,256,,,,,,,,,1.020632640860888,0.5461067770705613,0.7224000288984922,0.13328073755837977,0.0015691968568489756,0.20690198242664337,12
random_b2_s17,random,2,17,tinystories,attention,512,,,,,,,,,1.2177587624414157,0.6506118848774634,0.79446293769761,0.1564687101636082,0.0017093570485826604,0.23475953936576843,12
random_b2_s17,random,2,17,tinystories,attention,1024,,,,,,,,,1.4323123987709603,0.7564050674438476,0.8601637727162287,0.17635637940838933,0.0018295114760462639,0.25564825534820557,12
learned_b2_s17,learned,2,17,wikitext,reconstruction,1024,0.0006288898023143474,0.34109499354599393,0.08051897851304371,0.9600483498070389,0.0007563041581306607,13,0,1024,,,,,,,
learned_b2_s17,learned,2,17,wikitext,attention,128,,,,,,,,,0.42377773735874386,0.13146418463005577,0.4064949055182985,0.05823286372469738,0.000828079241443902,0.09521448612213135,31
learned_b2_s17,learned,2,17,wikitext,attention,256,,,,,,,,,0.459377185843798,0.1457399355794814,0.43813705702108663,0.07105245697312057,0.0009431437194109549,0.11973292380571365,7
learned_b2_s17,learned,2,17,wikitext,attention,512,,,,,,,,,0.5095294353789985,0.15629058339602184,0.48510268892072966,0.08612994197756052,0.0010516724627791518,0.15068000555038452,7
learned_b2_s17,learned,2,17,wikitext,attention,1024,,,,,,,,,0.5426634709427997,0.15225632086396218,0.5194814836997699,0.09833215770777315,0.0011096922063131842,0.16175401210784912,7
learned_b2_s17,learned,2,17,tinystories,reconstruction,1024,0.0006279152610915162,0.3640781655740284,0.0802402293382763,0.9601084643509239,0.00075105695577804,14,7,1024,,,,,,,
