condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
random_b2_s29,random,2,29,wikitext,27,3,0.0008727916574571282,0.4162662774324417,0.11178845736221317
random_b2_s29,random,2,29,wikitext,27,4,0.0009024765313370153,0.5747052729129791,0.11598785901401097
random_b2_s29,random,2,29,wikitext,27,5,0.000872869772138074,0.34616464376449585,0.11175586812794515
random_b2_s29,random,2,29,wikitext,27,6,0.0008791703148745,0.5016875118017197,0.1127125871793372
random_b2_s29,random,2,29,wikitext,27,7,0.0009233421733370051,0.44153880327939987,0.11817442181244615
random_b2_s29,random,2,29,wikitext,28,0,0.0008839330839691684,0.5018052011728287,0.11320311020274973
random_b2_s29,random,2,29,wikitext,28,1,0.0008818163478281349,0.5227910950779915,0.11270791260516935
random_b2_s29,random,2,29,wikitext,28,2,0.0008707816887181252,0.4926191046833992,0.11137621885288133
random_b2_s29,random,2,29,wikitext,28,3,0.0008590603538323194,0.3427382558584213,0.11019585570609122
random_b2_s29,random,2,29,wikitext,28,4,0.0008785577665548772,0.5113677680492401,0.11223070009792045
random_b2_s29,random,2,29,wikitext,28,5,0.0008351626893272623,0.4999888241291046,0.10690050340629509
random_b2_s29,random,2,29,wikitext,28,6,0.0009302310936618596,0.44931769371032715,0.11931255091018891
random_b2_s29,random,2,29,wikitext,28,7,0.0008631407981738448,0.4714772179722786,0.11038443848457867
random_b2_s29,random,2,29,wikitext,29,0,0.0009735890635056421,0.5050446838140488,0.12479662035200088
random_b2_s29,random,2,29,wikitext,29,1,0.0008695785945747048,0.5530246645212173,0.11110188576427339
random_b2_s29,random,2,29,wikitext,29,2,0.0009291576861869544,0.5384637340903282,0.11905975323500939
random_b2_s29,random,2,29,wikitext,29,3,0.0009476767736487091,0.5543451756238937,0.12188338041973426
random_b2_s29,random,2,29,wikitext,29,4,0.0009371962514705956,0.4128010421991348,0.11994566687250927
random_b2_s29,random,2,29,wikitext,29,5,0.0010102547821588814,0.36616818606853485,0.12937927259172874
random_b2_s29,random,2,29,wikitext,29,6,0.0008932100899983197,1.128626525402069,0.11447569025321244
random_b2_s29,random,2,29,wikitext,29,7,0.0008843580435495824,0.5804519206285477,0.11341547104311046
random_b2_s29,random,2,29,wikitext,30,0,0.0009158305765595287,0.4819554015994072,0.11764638429857882
random_b2_s29,random,2,29,wikitext,30,1,0.0009025299950735644,0.5479932129383087,0.11565800441457337
random_b2_s29,random,2,29,wikitext,30,2,0.0009458806598559022,0.4845522344112396,0.121079098524739
random_b2_s29,random,2,29,wikitext,30,3,0.0008737426978768781,0.4017268642783165,0.11151635707983419
random_b2_s29,random,2,29,wikitext,30,4,0.000906076849787496,0.36732833087444305,0.11581035145047104
random_b2_s29,random,2,29,wikitext,30,5,0.0008940141124185175,0.43053536117076874,0.11417282481555191
random_b2_s29,random,2,29,wikitext,30,6,0.0008974114316515625,0.4952176734805107,0.11460552238303211
random_b2_s29,random,2,29,wikitext,30,7,0.0009166710515273735,0.3883282020688057,0.11739140045276043
random_b2_s29,random,2,29,wikitext,31,0,0.0008163151069311425,0.6312357038259506,0.10442642758949174
random_b2_s29,random,2,29,wikitext,31,1,0.0008280829060822725,0.4668209105730057,0.10580784140556848
random_b2_s29,random,2,29,wikitext,31,2,0.0010170918540097773,0.7440606206655502,0.13016162271833867
random_b2_s29,random,2,29,wikitext,31,3,0.0008418578509008512,0.564895510673523,0.10767971361076041
random_b2_s29,random,2,29,wikitext,31,4,0.0008467217703582719,0.3291038051247597,0.10822663256381804
random_b2_s29,random,2,29,wikitext,31,5,0.0008263108029495925,0.3407556340098381,0.10556945484009303
random_b2_s29,random,2,29,wikitext,31,6,0.0009705296833999455,0.5919471383094788,0.12429459316376452
random_b2_s29,random,2,29,wikitext,31,7,0.0008289889228763059,0.3345770239830017,0.10571970217826503
random_b2_s29,random,2,29,tinystories,0,0,0.0008800733048701659,0.349551185965538,0.11250136202617315
random_b2_s29,random,2,29,tinystories,0,1,0.0009190381388179958,0.2843652814626694,0.117234969744932
random_b2_s29,random,2,29,tinystories,0,2,0.0009480329172220081,0.2715393453836441,0.12152729788713314
random_b2_s29,random,2,29,tinystories,0,3,0.0009075812704395503,0.16119106858968735,0.11681597037080296
random_b2_s29,random,2,29,tinystories,0,4,0.0007838761812308803,0.13688251748681068,0.09956285968129758
random_b2_s29,random,2,29,tinystories,0,5,0.0008230906532844529,0.16774507984519005,0.10394013401625248
random_b2_s29,random,2,29,tinystories,0,6,0.0009051337401615456,0.3984561190009117,0.11299249334263914
random_b2_s29,random,2,29,tinystories,0,7,0.0011710976250469685,0.25173890590667725,0.1543453391073567
random_b2_s29,random,2,29,tinystories,1,0,0.0008793763845460489,0.48082586377859116,0.11269787916872812
random_b2_s29,random,2,29,tinystories,1,1,0.0008873378537828103,0.5360337495803833,0.11295668202380643
random_b2_s29,random,2,29,tinystories,1,2,0.0009638494666432962,0.5028544068336487,0.1234198569768671
random_b2_s29,random,2,29,tinystories,1,3,0.0008606089249951765,0.42328763008117676,0.11059703985469864
random_b2_s29,random,2,29,tinystories,1,4,0.0009391726198373362,0.7336157858371735,0.12042260225280113
random_b2_s29,random,2,29,tinystories,1,5,0.0008354939491255209,0.49998394399881363,0.10707017317709923
random_b2_s29,random,2,29,tinystories,1,6,0.000789800615166314,0.44857578724622726,0.10081098132742126
random_b2_s29,random,2,29,tinystories,1,7,0.0008240791212301701,0.4012052044272423,0.1063024374364136
random_b2_s29,random,2,29,tinystories,2,0,0.0008297683816635981,0.5017408207058907,0.1059819471290244
random_b2_s29,random,2,29,tinystories,2,1,0.000726521568140015,0.4421258270740509,0.09288519169487501
random_b2_s29,random,2,29,tinystories,2,2,0.0008945449517341331,0.5498144626617432,0.11499837033750969
random_b2_s29,random,2,29,tinystories,2,3,0.0009269810689147562,0.4878508821129799,0.11883789849155292
random_b2_s29,random,2,29,tinystories,2,4,0.0008805927500361577,0.40666357427835464,0.11227265170323873
random_b2_s29,random,2,29,tinystories,2,5,0.0008958000689744949,0.38595493882894516,0.11463330201264958
random_b2_s29,random,2,29,tinystories,2,6,0.0010201457771472633,0.5954537093639374,0.13051155463716343
random_b2_s29,random,2,29,tinystories,2,7,0.0009669065329944715,0.6804869025945663,0.12428588562125287
random_b2_s29,random,2,29,tinystories,3,0,0.0009272577590309083,0.49117738753557205,0.11826780655382131
random_b2_s29,random,2,29,tinystories,3,1,0.0010049724951386452,0.4956534877419472,0.12813265641211238
random_b2_s29,random,2,29,tinystories,3,2,0.0009302324178861454,0.5843624770641327,0.11917837005885656
random_b2_s29,random,2,29,tinystories,3,3,0.0009014403185574338,0.5239327400922775,0.11490518158463513
random_b2_s29,random,2,29,tinystories,3,4,0.0008324540685862303,0.5301251113414764,0.10672749733943956
random_b2_s29,random,2,29,tinystories,3,5,0.0008551479259040207,0.3182389810681343,0.10915429052004605
random_b2_s29,random,2,29,tinystories,3,6,0.000896749523235485,0.42906250059604645,0.11490330393872249
random_b2_s29,random,2,29,tinystories,3,7,0.0009694080654298887,0.630685955286026,0.1245368306207785
random_b2_s29,random,2,29,tinystories,4,0,0.0009298250515712425,0.3754032924771309,0.11893262704296595
random_b2_s29,random,2,29,tinystories,4,1,0.0009198601328535005,0.6118172258138657,0.11831748088522856
random_b2_s29,random,2,29,tinystories,4,2,0.0009418980771442875,0.49854864180088043,0.12035577429649265
random_b2_s29,random,2,29,tinystories,4,3,0.0008224298944696784,0.6137552559375763,0.10508516731129883
random_b2_s29,random,2,29,tinystories,4,4,0.0008363752131117508,0.5378865003585815,0.10720316666761306
random_b2_s29,random,2,29,tinystories,4,5,0.0008213932887883857,0.3635898306965828,0.10506552436109831
random_b2_s29,random,2,29,tinystories,4,6,0.0008600093860877678,0.485150009393692,0.1099983707281583
random_b2_s29,random,2,29,tinystories,4,7,0.0008650299569126219,0.4666592478752136,0.11122122714189894
random_b2_s29,random,2,29,tinystories,5,0,0.0008824014948913828,0.5204781889915466,0.11254258927314822
random_b2_s29,random,2,29,tinystories,5,1,0.0009023520251503214,0.5738718658685684,0.11544917340287995
random_b2_s29,random,2,29,tinystories,5,2,0.0010214960493613034,0.525293655693531,0.12980166240753124
random_b2_s29,random,2,29,tinystories,5,3,0.00086249977175612,0.5123244971036911,0.11050241931139779
random_b2_s29,random,2,29,tinystories,5,4,0.0008998301782412454,0.4868820309638977,0.11504404961702215
random_b2_s29,random,2,29,tinystories,5,5,0.0008585424366174266,0.38041655719280243,0.10957290225721186
random_b2_s29,random,2,29,tinystories,5,6,0.000792194769019261,0.5046852603554726,0.10109217899619467
random_b2_s29,random,2,29,tinystories,5,7,0.0008937496313592419,0.5561812371015549,0.11483670869391692
random_b2_s29,random,2,29,tinystories,6,0,0.000899460690561682,0.49286308884620667,0.11480413398542288
random_b2_s29,random,2,29,tinystories,6,1,0.0009082859178306535,0.6165682226419449,0.11610810315786302
random_b2_s29,random,2,29,tinystories,6,2,0.0008229638624470681,0.596311941742897,0.10536817691461525
random_b2_s29,random,2,29,tinystories,6,3,0.0008679709426360205,0.5200484842061996,0.11136497425703953
random_b2_s29,random,2,29,tinystories,6,4,0.0009337215597042814,0.6118145883083344,0.11902062156909171
random_b2_s29,random,2,29,tinystories,6,5,0.0008619681466370821,0.5653843879699707,0.11047931109634572
random_b2_s29,random,2,29,tinystories,6,6,0.0008461938850814477,0.400397464632988,0.10803742430908278
random_b2_s29,random,2,29,tinystories,6,7,0.0008761438948567957,0.5788116306066513,0.11208877974531498
random_b2_s29,random,2,29,tinystories,7,0,0.0009618490876164287,0.6288642287254333,0.12351951422906073
random_b2_s29,random,2,29,tinystories,7,1,0.0009002942242659628,0.5804692208766937,0.11510399140879642
random_b2_s29,random,2,29,tinystories,7,2,0.001041460083797574,0.8176325112581253,0.1335177568646377
random_b2_s29,random,2,29,tinystories,7,3,0.0009226524707628414,0.6923863887786865,0.1182636477433892
random_b2_s29,random,2,29,tinystories,7,4,0.0009303654805989936,0.6892034262418747,0.11817955929686497
random_b2_s29,random,2,29,tinystories,7,5,0.0008740475022932515,0.4321521446108818,0.11152107732877858
random_b2_s29,random,2,29,tinystories,7,6,0.0009251751762349159,0.6415302157402039,0.11860904798105922
random_b2_s29,random,2,29,tinystories,7,7,0.0008686093642609194,0.6132475733757019,0.11117301324478265
random_b2_s29,random,2,29,tinystories,8,0,0.0008661190076963976,0.5287132412195206,0.1106849123640817
random_b2_s29,random,2,29,tinystories,8,1,0.0010451753332745284,0.5315745323896408,0.13388335125357123
random_b2_s29,random,2,29,tinystories,8,2,0.0010224500438198447,0.6966039538383484,0.13092958377251654
random_b2_s29,random,2,29,tinystories,8,3,0.0008347542607225478,0.5682116597890854,0.10656627741602763
random_b2_s29,random,2,29,tinystories,8,4,0.0011796800827141851,0.6576387137174606,0.15206569370560016
random_b2_s29,random,2,29,tinystories,8,5,0.0009113912092288956,0.5047785043716431,0.11677979163809953
random_b2_s29,random,2,29,tinystories,8,6,0.0008574789389967918,0.5228735134005547,0.11034354439032512
random_b2_s29,random,2,29,tinystories,8,7,0.0008457138319499791,0.5813248306512833,0.1076598436484757
random_b2_s29,random,2,29,tinystories,9,0,0.0009500496962573379,0.6521119326353073,0.12240326027475484
random_b2_s29,random,2,29,tinystories,9,1,0.0010316750558558851,0.3377007246017456,0.13230276403794358
random_b2_s29,random,2,29,tinystories,9,2,0.0008107666217256337,0.594801738858223,0.10368201427131507
random_b2_s29,random,2,29,tinystories,9,3,0.0009071049280464649,0.5070430934429169,0.11545410519043185
random_b2_s29,random,2,29,tinystories,9,4,0.0009568901296006516,0.5530006438493729,0.12229070425694193
random_b2_s29,random,2,29,tinystories,9,5,0.0008439086232101545,0.43661295622587204,0.10676999101095236
random_b2_s29,random,2,29,tinystories,9,6,0.0008544993033865467,0.4940991550683975,0.10921320917273053
random_b2_s29,random,2,29,tinystories,9,7,0.00085182033944875,0.5004720389842987,0.10854382609548174
random_b2_s29,random,2,29,tinystories,10,0,0.0009795301884878427,0.6159420013427734,0.12572415113442112
random_b2_s29,random,2,29,tinystories,10,1,0.0008813645254122093,0.3488333150744438,0.11309598450588697
random_b2_s29,random,2,29,tinystories,10,2,0.0010185289138462394,0.5082205906510353,0.13049696967591398
random_b2_s29,random,2,29,tinystories,10,3,0.0008399791840929538,0.41798267513513565,0.10748333319794302
random_b2_s29,random,2,29,tinystories,10,4,0.0008640100131742656,0.5586417615413666,0.11040700470512284
random_b2_s29,random,2,29,tinystories,10,5,0.0008003919792827219,0.5765716284513474,0.10250865937440054
random_b2_s29,random,2,29,tinystories,10,6,0.0009973928681574762,0.6378831267356873,0.1278365194284483
random_b2_s29,random,2,29,tinystories,10,7,0.0010253203217871487,0.7562129646539688,0.1316734936747022
random_b2_s29,random,2,29,tinystories,11,0,0.0009747507865540683,0.5465030819177628,0.12482190810663871
random_b2_s29,random,2,29,tinystories,11,1,0.0008639290172141045,0.48785997182130814,0.11025279518746936
random_b2_s29,random,2,29,tinystories,11,2,0.0009302027901867405,0.5731728076934814,0.11969159584180837
random_b2_s29,random,2,29,tinystories,11,3,0.0008465924765914679,0.4694225490093231,0.10782604734743742
random_b2_s29,random,2,29,tinystories,11,4,0.0009350941109005362,0.5853623151779175,0.11924306977479254
random_b2_s29,random,2,29,tinystories,11,5,0.0008824262185953557,0.42114759236574173,0.11299135887698264
random_b2_s29,random,2,29,tinystories,11,6,0.00093861210916657,0.6098220199346542,0.12049809386444452
random_b2_s29,random,2,29,tinystories,11,7,0.000906411703908816,0.41180214285850525,0.11586740432301593
random_b2_s29,random,2,29,tinystories,12,0,0.0010067771072499454,0.6291023194789886,0.12957311623613066
random_b2_s29,random,2,29,tinystories,12,1,0.0010040197521448135,0.6392541974782944,0.1280978604829689
random_b2_s29,random,2,29,tinystories,12,2,0.0008382468513445929,0.45784059911966324,0.10688750606776899
random_b2_s29,random,2,29,tinystories,12,3,0.0009143069328274578,0.46850819140672684,0.11704002761516144
random_b2_s29,random,2,29,tinystories,12,4,0.0008143264567479491,0.5760640501976013,0.10414339767725685
random_b2_s29,random,2,29,tinystories,12,5,0.0008109662740025669,0.5115535706281662,0.10394552943053882
random_b2_s29,random,2,29,tinystories,12,6,0.0009025730832945555,0.6422789096832275,0.11566117728462191
random_b2_s29,random,2,29,tinystories,12,7,0.0010722840670496225,0.6887919008731842,0.13741726996749246
random_b2_s29,random,2,29,tinystories,13,0,0.0008839879737934098,0.5178331062197685,0.11257546249532739
random_b2_s29,random,2,29,tinystories,13,1,0.0009420007409062237,0.5125894546508789,0.12039437299903256
random_b2_s29,random,2,29,tinystories,13,2,0.0008608686184743419,0.5570984929800034,0.11002783456857837
random_b2_s29,random,2,29,tinystories,13,3,0.0008910398028092459,0.5474884882569313,0.11390920016935087
random_b2_s29,random,2,29,tinystories,13,4,0.0009076173300854862,0.5817209333181381,0.11600060747940144
random_b2_s29,random,2,29,tinystories,13,5,0.0009454833052586764,0.5292371585965157,0.1219462622360328
random_b2_s29,random,2,29,tinystories,13,6,0.0009023480524774641,0.4480891153216362,0.11571220184727624
random_b2_s29,random,2,29,tinystories,13,7,0.0009618436743039638,0.5055781304836273,0.12254978619581114
random_b2_s29,random,2,29,tinystories,14,0,0.0008760443743085489,0.5734988003969193,0.1115151330730896
random_b2_s29,random,2,29,tinystories,14,1,0.0009454667451791465,0.6077194660902023,0.12095695995628589
random_b2_s29,random,2,29,tinystories,14,2,0.0009944767516572028,0.6459828913211823,0.12694833606089626
random_b2_s29,random,2,29,tinystories,14,3,0.0008646658679936081,0.6209300458431244,0.11108276558818993
random_b2_s29,random,2,29,tinystories,14,4,0.000896555939107202,0.5321524888277054,0.11487575135350296
random_b2_s29,random,2,29,tinystories,14,5,0.0009003448358271271,0.5992108434438705,0.11554650295475964
random_b2_s29,random,2,29,tinystories,14,6,0.0008230407402152196,0.5355363115668297,0.10503939587439476
random_b2_s29,random,2,29,tinystories,14,7,0.0009010627545649186,0.5204247385263443,0.11505175938722469
random_b2_s29,random,2,29,tinystories,15,0,0.0009041543526109308,0.4669170007109642,0.1156118805958783
random_b2_s29,random,2,29,tinystories,15,1,0.0010490049025975168,0.8146202266216278,0.13487425071201195
random_b2_s29,random,2,29,tinystories,15,2,0.0009000717254821211,0.5434476137161255,0.11540600378071911
random_b2_s29,random,2,29,tinystories,15,3,0.0008222858305089176,0.5511493235826492,0.1048872018790049
random_b2_s29,random,2,29,tinystories,15,4,0.0009507448266958818,0.3082188665866852,0.12182619714828398
random_b2_s29,random,2,29,tinystories,15,5,0.0008959768747445196,0.5906602889299393,0.11512534660859147
random_b2_s29,random,2,29,tinystories,15,6,0.0009219458006555215,0.603923961520195,0.11782355378271607
random_b2_s29,random,2,29,tinystories,15,7,0.0008959707774920389,0.5495912358164787,0.11485312037620699
random_b2_s29,random,2,29,tinystories,16,0,0.000888827329617925,0.6190720498561859,0.11316942249967274
random_b2_s29,random,2,29,tinystories,16,1,0.000924511012271978,0.5843496769666672,0.11869609269175505
random_b2_s29,random,2,29,tinystories,16,2,0.0008571643702453002,0.6064900606870651,0.10870626791064894
random_b2_s29,random,2,29,tinystories,16,3,0.0008420898811891675,0.5755727738142014,0.10737139333795605
random_b2_s29,random,2,29,tinystories,16,4,0.0008390424918616191,0.4479934051632881,0.10725313405188153
random_b2_s29,random,2,29,tinystories,16,5,0.0009332168701803312,0.6278844475746155,0.11952926125499044
random_b2_s29,random,2,29,tinystories,16,6,0.0009331606415798888,0.6843234896659851,0.11914352017650236
random_b2_s29,random,2,29,tinystories,16,7,0.0009864181047305465,0.6039372384548187,0.12616931920968114
random_b2_s29,random,2,29,tinystories,17,0,0.0008747289393795654,0.5825661569833755,0.11223572522025793
random_b2_s29,random,2,29,tinystories,17,1,0.0009286515414714813,0.5600854158401489,0.11897429734294854
random_b2_s29,random,2,29,tinystories,17,2,0.0009122796618612483,0.37814904004335403,0.11709946511009711
random_b2_s29,random,2,29,tinystories,17,3,0.000836758001241833,0.4251044988632202,0.1069983302303322
random_b2_s29,random,2,29,tinystories,17,4,0.0009091025858651847,0.3292994797229767,0.11637060599858975
random_b2_s29,random,2,29,tinystories,17,5,0.0008890643075574189,0.5264529511332512,0.11343881785196529
random_b2_s29,random,2,29,tinystories,17,6,0.0009946717182174325,0.6152155250310898,0.12719762293243553
random_b2_s29,random,2,29,tinystories,17,7,0.0008446158171864226,0.6110560148954391,0.10776215926473373
random_b2_s29,random,2,29,tinystories,18,0,0.0008933258650358766,0.5563664585351944,0.11472056438463335
random_b2_s29,random,2,29,tinystories,18,1,0.0008989350753836334,0.4854985326528549,0.11470562642589656
random_b2_s29,random,2,29,tinystories,18,2,0.000866736751049757,0.5833552926778793,0.11070483308101534
random_b2_s29,random,2,29,tinystories,18,3,0.0008819733775453642,0.5134103149175644,0.11237997421166915
random_b2_s29,random,2,29,tinystories,18,4,0.0009240746294381097,0.5301585346460342,0.1184673159636103
random_b2_s29,random,2,29,tinystories,18,5,0.0008637728460598737,0.4765598475933075,0.10989574419153043
random_b2_s29,random,2,29,tinystories,18,6,0.0008480612450512126,0.5923056155443192,0.1087315164975451
random_b2_s29,random,2,29,tinystories,18,7,0.0009033704554894939,0.6215251088142395,0.11557851210356228
random_b2_s29,random,2,29,tinystories,19,0,0.0008993575611384585,0.43938396126031876,0.11546209926372868
random_b2_s29,random,2,29,tinystories,19,1,0.0008573135419283062,0.3340853825211525,0.10993188555683844
random_b2_s29,random,2,29,tinystories,19,2,0.0009467326453886926,0.6834990084171295,0.12167420225758321
random_b2_s29,random,2,29,tinystories,19,3,0.000926627530134283,0.43849850445985794,0.11857116545724128
random_b2_s29,random,2,29,tinystories,19,4,0.0009577355085639283,0.3706836402416229,0.12327883012443688
random_b2_s29,random,2,29,tinystories,19,5,0.0009102197363972664,0.5126006826758385,0.11644824764325334
random_b2_s29,random,2,29,tinystories,19,6,0.0009128427045652643,0.6200878620147705,0.1169916007271297
random_b2_s29,random,2,29,tinystories,19,7,0.0008809043501969427,0.45961327850818634,0.11262910465950311
random_b2_s29,random,2,29,tinystories,20,0,0.0009174791921395808,0.5493807047605515,0.11738486969461091
random_b2_s29,random,2,29,tinystories,20,1,0.0009607165266061202,0.39675868302583694,0.12393376610658052
random_b2_s29,random,2,29,tinystories,20,2,0.0009565129003021866,0.5760910362005234,0.1229070914968499
random_b2_s29,random,2,29,tinystories,20,3,0.0008481846452923492,0.4495684504508972,0.10823182128250192
random_b2_s29,random,2,29,tinystories,20,4,0.0009242882515536621,0.44495946168899536,0.11861021434006416
random_b2_s29,random,2,29,tinystories,20,5,0.0009727837459649891,0.5786344408988953,0.12482275082591988
random_b2_s29,random,2,29,tinystories,20,6,0.0008954068180173635,0.4893151521682739,0.1145155823276467
random_b2_s29,random,2,29,tinystories,20,7,0.0009252881136490032,0.5660219490528107,0.11829811690149547
random_b2_s29,random,2,29,tinystories,21,0,0.001018142094835639,0.6262516677379608,0.13086591199386696
random_b2_s29,random,2,29,tinystories,21,1,0.000801203801529482,0.4775121286511421,0.10251574969008508
random_b2_s29,random,2,29,tinystories,21,2,0.000892827330972068,0.6011432856321335,0.1143765421906155
random_b2_s29,random,2,29,tinystories,21,3,0.0009107336954912171,0.6600500643253326,0.1163949009925675
random_b2_s29,random,2,29,tinystories,21,4,0.0008330119744641706,0.4951900467276573,0.10618634374439379
random_b2_s29,random,2,29,tinystories,21,5,0.0009105482022278011,0.3339119404554367,0.11614284058689722
random_b2_s29,random,2,29,tinystories,21,6,0.0008971364295575768,0.6801355928182602,0.11446994775853203
random_b2_s29,random,2,29,tinystories,21,7,0.0009062948665814474,0.340546190738678,0.11605177022094113
random_b2_s29,random,2,29,tinystories,22,0,0.0009655634494265541,0.4486555680632591,0.12391799433511447
random_b2_s29,random,2,29,tinystories,22,1,0.0008411685412283987,0.47737202793359756,0.10694116580809011
random_b2_s29,random,2,29,tinystories,22,2,0.0008936649828683585,0.6396530270576477,0.11403308184403815
random_b2_s29,random,2,29,tinystories,22,3,0.0009128130186581984,0.5180184245109558,0.11697838489280474
random_b2_s29,random,2,29,tinystories,22,4,0.0009793774370336905,0.5826385468244553,0.12520991601335624
random_b2_s29,random,2,29,tinystories,22,5,0.0008532313950126991,0.4661150574684143,0.10904189063970328
random_b2_s29,random,2,29,tinystories,22,6,0.0009296953503508121,0.5778635591268539,0.11912651161638531
random_b2_s29,random,2,29,tinystories,22,7,0.0008178478310583159,0.4398830756545067,0.1040055798610612
random_b2_s29,random,2,29,tinystories,23,0,0.0009429320489289239,0.5150007754564285,0.12081209967341658
random_b2_s29,random,2,29,tinystories,23,1,0.000879144950886257,0.34975557029247284,0.11193747502215219
random_b2_s29,random,2,29,tinystories,23,2,0.0007958846836118028,0.47663500905036926,0.10189240028199469
random_b2_s29,random,2,29,tinystories,23,3,0.0009128653910011053,0.49128132313489914,0.11706941433099868
random_b2_s29,random,2,29,tinystories,23,4,0.0008743167854845524,0.5363679826259613,0.11162805251706283
random_b2_s29,random,2,29,tinystories,23,5,0.0009138357709161937,0.5332552045583725,0.1173194537086914
random_b2_s29,random,2,29,tinystories,23,6,0.0008294295403175056,0.5146917924284935,0.10611387052599186
random_b2_s29,random,2,29,tinystories,23,7,0.0009083684853976592,0.5567998290061951,0.11644805491486518
random_b2_s29,random,2,29,tinystories,24,0,0.0008030342578422278,0.5210345089435577,0.10210553998669353
random_b2_s29,random,2,29,tinystories,24,1,0.0009040255972649902,0.5057267919182777,0.1157109843278737
random_b2_s29,random,2,29,tinystories,24,2,0.000868415881996043,0.4676402658224106,0.1110556358362275
random_b2_s29,random,2,29,tinystories,24,3,0.0008680397586431354,0.5224529504776001,0.11088005405647189
random_b2_s29,random,2,29,tinystories,24,4,0.000905364184291102,0.42030853778123856,0.11588218163220305
random_b2_s29,random,2,29,tinystories,24,5,0.0009829350310610607,0.4992358013987541,0.12542895856063793
random_b2_s29,random,2,29,tinystories,24,6,0.0009136434528045356,0.49359820038080215,0.11720260086570695
random_b2_s29,random,2,29,tinystories,24,7,0.0008649616065667942,0.5288622453808784,0.11054228495534199
random_b2_s29,random,2,29,tinystories,25,0,0.0009147369128186256,0.3969702497124672,0.11748203708481803
random_b2_s29,random,2,29,tinystories,25,1,0.0009122328920057043,0.4036662355065346,0.1168228441247364
random_b2_s29,random,2,29,tinystories,25,2,0.0008646547357784584,0.5496405214071274,0.11054113616892272
random_b2_s29,random,2,29,tinystories,25,3,0.0009132107225013897,0.3813309073448181,0.11732546893172582
random_b2_s29,random,2,29,tinystories,25,4,0.0008066327281994745,0.610318660736084,0.10301164128503407
random_b2_s29,random,2,29,tinystories,25,5,0.0008081900596152991,0.6230829060077667,0.1033924404726746
random_b2_s29,random,2,29,tinystories,25,6,0.000923527346458286,0.593038871884346,0.11817015108114996
random_b2_s29,random,2,29,tinystories,25,7,0.0010371038515586406,0.6484019607305527,0.1331481614848936
random_b2_s29,random,2,29,tinystories,26,0,0.0009169039985863492,0.531429223716259,0.11717478366718172
random_b2_s29,random,2,29,tinystories,26,1,0.0008916607039282098,0.4608796387910843,0.11405944777086237
random_b2_s29,random,2,29,tinystories,26,2,0.000859653708175756,0.49455448240041733,0.10922532729103726
random_b2_s29,random,2,29,tinystories,26,3,0.0008859805384417996,0.47673795372247696,0.11308111861233715
random_b2_s29,random,2,29,tinystories,26,4,0.0008312969584949315,0.5743688642978668,0.10579988326814926
random_b2_s29,random,2,29,tinystories,26,5,0.0008678067824803293,0.588912233710289,0.11103772728675469
random_b2_s29,random,2,29,tinystories,26,6,0.0009189516858896241,0.6058642566204071,0.11810038309281272
random_b2_s29,random,2,29,tinystories,26,7,0.0008789523708401248,0.4640355035662651,0.11252545733959542
random_b2_s29,random,2,29,tinystories,27,0,0.0010450960544403642,0.6376507729291916,0.13342565886778363
random_b2_s29,random,2,29,tinystories,27,1,0.000916798657272011,0.4589942768216133,0.11771828646151354
random_b2_s29,random,2,29,tinystories,27,2,0.0009656234178692102,0.6414218693971634,0.12381526492882972
random_b2_s29,random,2,29,tinystories,27,3,0.0008329832926392555,0.43631500005722046,0.10612305662718222
random_b2_s29,random,2,29,tinystories,27,4,0.0008873162441886961,0.6356461495161057,0.11364938227687897
random_b2_s29,random,2,29,tinystories,27,5,0.0008967980247689411,0.4062153398990631,0.11504953308728795
random_b2_s29,random,2,29,tinystories,27,6,0.0008661945175845176,0.4985729604959488,0.11082789248027987
random_b2_s29,random,2,29,tinystories,27,7,0.0008953744836617261,0.44592051953077316,0.11466662600389943
random_b2_s29,random,2,29,tinystories,28,0,0.0008657851576572284,0.5678381621837616,0.11107892711307552
random_b2_s29,random,2,29,tinystories,28,1,0.0008936303347581998,0.5512546896934509,0.11445386554034279
random_b2_s29,random,2,29,tinystories,28,2,0.0008791940344963223,0.5370389893651009,0.11293533974174638
random_b2_s29,random,2,29,tinystories,28,3,0.0008668824739288539,0.377266988158226,0.11087472036691595
random_b2_s29,random,2,29,tinystories,28,4,0.0008965840825112537,0.5907387435436249,0.11424745864731269
random_b2_s29,random,2,29,tinystories,28,5,0.0008144334133248776,0.5712571889162064,0.10449741569084299
random_b2_s29,random,2,29,tinystories,28,6,0.0009430284553673118,0.47803904861211777,0.12091073610153544
random_b2_s29,random,2,29,tinystories,28,7,0.0008705909858690575,0.5099884867668152,0.11143765578431497
random_b2_s29,random,2,29,tinystories,29,0,0.0009173299913527444,0.49049297720193863,0.11739300106832096
random_b2_s29,random,2,29,tinystories,29,1,0.0008951297786552459,0.6159440577030182,0.11489446009504091
random_b2_s29,random,2,29,tinystories,29,2,0.0009410751372342929,0.6212804615497589,0.12081415804023814
random_b2_s29,random,2,29,tinystories,29,3,0.0009576445154380053,0.6118095517158508,0.12318109926128983
random_b2_s29,random,2,29,tinystories,29,4,0.0009455476974835619,0.4534665122628212,0.12050014174147546
