condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
identity_b2_snone,identity,2,,wikitext,19,4,0.0013635634968522936,0.49347487837076187,0.1739351999497468
identity_b2_snone,identity,2,,wikitext,19,5,0.0018800085526891053,0.9366530925035477,0.23948199381499938
identity_b2_snone,identity,2,,wikitext,19,6,0.0015865488967392594,1.0882225036621094,0.20263229451971934
identity_b2_snone,identity,2,,wikitext,19,7,0.002328301197849214,1.2075161039829254,0.29736700462163945
identity_b2_snone,identity,2,,wikitext,20,0,0.0015069380169734359,0.8888761252164841,0.19333461329691717
identity_b2_snone,identity,2,,wikitext,20,1,0.0021153396810404956,0.841365173459053,0.2699940353966996
identity_b2_snone,identity,2,,wikitext,20,2,0.0018837526731658727,1.0758031159639359,0.23936771064287585
identity_b2_snone,identity,2,,wikitext,20,3,0.0016375397390220314,0.7991659194231033,0.20975387618106808
identity_b2_snone,identity,2,,wikitext,20,4,0.0020652636885643005,1.0071682929992676,0.2629912869043087
identity_b2_snone,identity,2,,wikitext,20,5,0.0019417695584706962,1.1303338259458542,0.24935300066499025
identity_b2_snone,identity,2,,wikitext,20,6,0.0018017581023741513,0.9436991661787033,0.23112880656686227
identity_b2_snone,identity,2,,wikitext,20,7,0.0017423589306417853,1.0080581903457642,0.2233260725508764
identity_b2_snone,identity,2,,wikitext,21,0,0.0017344861116725951,1.016758218407631,0.2219360720706899
identity_b2_snone,identity,2,,wikitext,21,1,0.00216129346517846,1.2604921758174896,0.27593157727091644
identity_b2_snone,identity,2,,wikitext,21,2,0.0020954751526005566,1.3190120160579681,0.2674407169951958
identity_b2_snone,identity,2,,wikitext,21,3,0.0015063642931636423,0.957498699426651,0.19261105358523434
identity_b2_snone,identity,2,,wikitext,21,4,0.002113183669280261,1.164865791797638,0.27127074582446203
identity_b2_snone,identity,2,,wikitext,21,5,0.0017366827232763171,0.6497757583856583,0.22285933526621782
identity_b2_snone,identity,2,,wikitext,21,6,0.002053074596915394,1.3766738772392273,0.2630628425152241
identity_b2_snone,identity,2,,wikitext,21,7,0.0015331674076151103,0.5519004538655281,0.19593101411265268
