bit_width,seed,horizon_steps,step,calibration_mse,wikitext_validation_mse,original_scale_validation_mse,relative_improvement,generalization_gap,orthogonality_max_abs
3,29,1000,0,0.00026481367898156805,0.0002649187471668313,0.15754602957258612,0.0,1.0506818526323514e-07,3.278039950593836e-08
3,29,1000,10,0.0002318895433610635,0.00023522660554675667,0.14010916385905148,0.11208018283951844,3.337062185693185e-06,3.111561510671379e-07
3,29,1000,20,0.0002273243436228256,0.00023254943570449882,0.13873554325573423,0.1221858090773321,5.2250920816732105e-06,2.952648860965468e-07
3,29,1000,30,0.00022407263031531954,0.00023078598922410265,0.13780126358142297,0.1288423650940554,6.713358908783107e-06,3.2011517481222995e-07
3,29,1000,40,0.00022182067217890733,0.0002295167343753235,0.13714593778786366,0.13363347505646153,7.696062196416165e-06,2.8968368415149826e-07
3,29,1000,50,0.00021997813292884416,0.00022867805543569375,0.13671632463365313,0.1367992719228554,8.699922506849589e-06,3.0552691365759443e-07
3,29,1000,60,0.0002184719758595577,0.0002278037642842179,0.1362499426300019,0.1400994957115678,9.331788424660203e-06,3.130026704489808e-07
3,29,1000,70,0.00021723865281053634,0.00022712820896408914,0.1358825510569659,0.14264954295191398,9.889556153552803e-06,2.8029092324910465e-07
3,29,1000,80,0.0002157943528686701,0.0002263768016259604,0.13543900633067096,0.14548591201286057,1.0582448757290308e-05,3.0218409308169214e-07
3,29,1000,90,0.00021457161743754227,0.00022575420717885208,0.1351048943747628,0.1478360456057703,1.1182589741309812e-05,3.15537769912666e-07
3,29,1000,100,0.00021348376854213313,0.00022518032523777265,0.13476798311057792,0.15000230204181644,1.1696556695639515e-05,2.7925538936823813e-07
3,29,1000,110,0.00021247336565721753,0.00022458674751213437,0.13443202822509193,0.1522429049888947,1.2113381854916838e-05,3.2552971473975845e-07
3,29,1000,120,0.00021133345935275827,0.00022409686963875686,0.13415424987306324,0.15409206771752942,1.2763410285998589e-05,3.3344058836259904e-07
3,29,1000,130,0.0002102914199575423,0.0002232792604726086,0.13367138339208395,0.15717833161879036,1.2987840515066296e-05,4.0182821026135684e-07
3,29,1000,140,0.00020932084298586062,0.00022281435352589085,0.13338091410878405,0.15893323553438593,1.3493510540030229e-05,3.294957685584521e-07
3,29,1000,150,0.00020839934499861101,0.0002222460047907049,0.13302845413545583,0.16107860554411216,1.3846659792093874e-05,3.3479488092957865e-07
3,29,1000,160,0.00020761852226769406,0.00022172112343277206,0.13272881138254888,0.16305989740641394,1.4102601165078e-05,3.555577841041213e-07
3,29,1000,170,0.0002066443089789871,0.0002211555733584447,0.13240424602463463,0.16519470319262428,1.45112643794576e-05,3.1523695076529634e-07
3,29,1000,180,0.00020587082857925765,0.00022066790645247636,0.13210482238855548,0.16703552008906403,1.4797077873218711e-05,3.132607873101989e-07
3,29,1000,190,0.00020481818069928437,0.00022007303808280199,0.13174064790564444,0.16928099488477472,1.5254857383517617e-05,3.0240545978443834e-07
3,29,1000,200,0.00020402841936117966,0.00021961273167825368,0.13146589830375888,0.17101853293925764,1.5584312317074023e-05,3.063001503544882e-07
3,29,1000,210,0.0002032644637353087,0.0002192106345173528,0.1312212119137257,0.17253634609971197,1.5946170782044078e-05,3.321130437328179e-07
3,29,1000,220,0.00020251333963727802,0.0002189121540911998,0.13106727809736185,0.17366303278891418,1.6398814453921773e-05,2.987899718753795e-07
3,29,1000,230,0.00020169860123253613,0.00021847677970043833,0.13079848918096104,0.17530645891642524,1.6778178467902194e-05,3.348865400543133e-07
3,29,1000,240,0.00020095886518411987,0.00021802702673667795,0.13051685894697584,0.17700416045159498,1.706816155255808e-05,3.8648664046903036e-07
3,29,1000,250,0.000200199619749597,0.00021759655114017562,0.1302695421672979,0.17862909489321546,1.739693139057863e-05,2.9974059922999174e-07
3,29,1000,260,0.00019936796421848868,0.0002172921784993065,0.1300836816149058,0.17977802317452526,1.7924214280817807e-05,3.1040824444161785e-07
3,29,1000,270,0.00019857995877980983,0.00021694668449256937,0.1298736681465016,0.18108217401485646,1.8366725712759546e-05,3.353218571700012e-07
3,29,1000,280,0.0001978279507195424,0.00021659974175847196,0.12967993217580442,0.18239179342763032,1.8771791038929564e-05,3.181307927091481e-07
3,29,1000,290,0.0001972317094223186,0.00021631540312938569,0.1295038557755106,0.18346509847729983,1.9083693707067084e-05,3.4574962148870014e-07
3,29,1000,300,0.000196482123938857,0.00021599926623139254,0.1293194661952839,0.18465843379755958,1.951714229253554e-05,3.449337577787759e-07
3,29,1000,310,0.00019585205986771825,0.0002156972083664499,0.12913425401393397,0.18579862439627332,1.9845148498731646e-05,3.629512081992914e-07
3,29,1000,320,0.00019495471668395936,0.0002154621648280397,0.12899295440047354,0.18668585318217037,2.0507448144080342e-05,3.1889713336674674e-07
3,29,1000,330,0.00019413495554143623,0.0002151188305621332,0.12880060717634478,0.1879818515574393,2.0983875020696985e-05,3.538312978168534e-07
3,29,1000,340,0.000193533526523737,0.00021497648715218531,0.1287114289643796,0.18851916124756196,2.1442960628448304e-05,3.6501689382184566e-07
3,29,1000,350,0.0001928525013710214,0.00021469582764588324,0.1285444145451038,0.18957857855684485,2.1843326274861852e-05,3.879886947277811e-07
3,29,1000,360,0.0001920877897356732,0.00021447284137821043,0.12840928027890186,0.19042029425291215,2.2385051642537235e-05,3.56210977381366e-07
3,29,1000,370,0.00019123366037909761,0.00021427144023000722,0.12829343014118422,0.191180531685548,2.30377798509096e-05,4.130097042143177e-07
3,29,1000,380,0.0001906076111009014,0.0002140343861487537,0.12815816583088235,0.19207534975255416,2.342677504785229e-05,3.9341539759263355e-07
3,29,1000,390,0.00018976821322436166,0.0002138589904241428,0.12806125005135982,0.19273742341282418,2.4090777199781144e-05,5.75064399543912e-07
3,29,1000,400,0.000189144335370095,0.00021369438766605242,0.12795724138732112,0.19335875640586722,2.4550052295957414e-05,3.3380385155989956e-07
3,29,1000,410,0.00018853600950574645,0.00021345398489991396,0.12781058973587278,0.1942662148953454,2.4917975394167513e-05,3.1555116208892287e-07
3,29,1000,420,0.00018791608311996555,0.00021333196751172068,0.12774968985240776,0.19472679909143645,2.5415884391755128e-05,3.284137084502703e-07
3,29,1000,430,0.00018721912767549753,0.00021314273651107385,0.1276385903793198,0.1954410973533396,2.5923608835576317e-05,4.756845544129362e-07
3,29,1000,440,0.00018635313219039773,0.00021297962968702677,0.12753678284798298,0.196056783580877,2.6626497496629042e-05,3.503259811132864e-07
3,29,1000,450,0.0001857716211457472,0.00021280590878625105,0.12743695095105068,0.19671253521277762,2.7034287640503862e-05,3.307666148755217e-07
3,29,1000,460,0.00018510492929380007,0.0002126796581869428,0.1273652085815229,0.19718909868991333,2.757472889314272e-05,4.1672382322666124e-07
3,29,1000,470,0.0001844155929457969,0.00021257594628565357,0.12731021916124519,0.19758058439033416,2.816035333985667e-05,4.805265139129489e-07
3,29,1000,480,0.00018371384427151582,0.000212399520085782,0.12720669785858263,0.1982465478291559,2.8685675814266176e-05,3.1245841203286773e-07
3,29,1000,490,0.00018312443854373583,0.00021226424844655867,0.12712790194245827,0.1987571634072152,2.9139809902822833e-05,3.789427815981128e-07
3,29,1000,500,0.00018252365256099523,0.00021221723855013863,0.127099297865243,0.1989346136515742,2.96935859891434e-05,5.990450189230501e-07
3,29,1000,510,0.00018187469678832002,0.00021210198179844042,0.12703040009228062,0.19936967818713774,3.0227285010120397e-05,5.0765739301184e-07
3,29,1000,520,0.00018134684787618482,0.00021198911538888865,0.1269585075874602,0.1997957197970986,3.0642267512703825e-05,4.183162736204338e-07
3,29,1000,530,0.00018076330325822454,0.00021191957946875561,0.12692839857118088,0.20005819997593338,3.1156276210531075e-05,3.0943165629793157e-07
3,29,1000,540,0.00018022161214226173,0.00021178506694496946,0.12684538267149037,0.20056595008884423,3.1563454802707724e-05,3.8326150497702827e-07
3,29,1000,550,0.00017961025931700902,0.00021171288254784315,0.12680814578197896,0.20083842758580614,3.2102623230834126e-05,3.229923291048209e-07
3,29,1000,560,0.0001791101997064004,0.00021163828797732265,0.12676768388928394,0.20112000286622042,3.252808827092224e-05,4.361654011297844e-07
3,29,1000,570,0.00017862402589496895,0.0002116069539699339,0.12674926862473512,0.20123828066922173,3.2982928074964946e-05,4.985672762414239e-07
3,29,1000,580,0.00017817531403441222,0.00021148841436868793,0.12667918113902488,0.2016857371158254,3.33131003342757e-05,4.581309598350458e-07
3,29,1000,590,0.00017765857521112594,0.00021138485984906197,0.1266238055386566,0.2020766287410253,3.372628463793603e-05,5.575209902630718e-07
3,29,1000,600,0.00017714513971789358,0.00021135888615653187,0.12660935222174885,0.20217467273680845,3.421374643863828e-05,3.846216587444218e-07
3,29,1000,610,0.00017682265423335508,0.0002112929801203478,0.12657216610068645,0.20242345103917056,3.4470325886992725e-05,5.583416560206445e-07
3,29,1000,620,0.00017642795225025765,0.0002112494746722149,0.12654032563341389,0.20258767289435517,3.482152242195724e-05,5.001346174982046e-07
3,29,1000,630,0.00017600371936410397,0.00021122900231773656,0.12653275604952796,0.20266495075670832,3.5225282953632586e-05,3.3602759796913517e-07
3,29,1000,640,0.00017557528079592544,0.00021116537277166003,0.12649669592883583,0.20290513589557452,3.5590091975734595e-05,3.582469725316173e-07
3,29,1000,650,0.00017521046057300538,0.00021112727520922192,0.12647771679712605,0.20304894437589366,3.591681463621654e-05,4.1767329006514586e-07
3,29,1000,660,0.0001749219843736327,0.00021107745202186834,0.12644466877372906,0.20323701406853117,3.615546764823563e-05,3.9418517272515885e-07
3,29,1000,670,0.0001745797942582783,0.00021100226086456786,0.1263991320279274,0.20352084131029724,3.642246660628956e-05,4.116123367703395e-07
3,29,1000,680,0.00017431129028189218,0.00021100707127708063,0.12640363204445748,0.2035026832427229,3.669578099518844e-05,3.199074245507916e-07
3,29,1000,690,0.00017398871317997333,0.0002109452834861969,0.12636855903838295,0.2037359162303635,3.695657030622357e-05,3.6913138279359714e-07
3,29,1000,700,0.00017367138033463903,0.0002109301737682756,0.12635981839093802,0.2037929515216854,3.725879343363658e-05,5.147593984400345e-07
3,29,1000,710,0.00017338078714335126,0.00021087643902717446,0.12633187178334992,0.2039957863216979,3.74956518838232e-05,4.133596658295602e-07
3,29,1000,720,0.0001731151941264386,0.00021082886484258268,0.12630037336384703,0.20417536660848606,3.7713670716144065e-05,3.235130818790566e-07
3,29,1000,730,0.0001728709597816902,0.00021082517058612638,0.1263013339639656,0.20418931147458486,3.795421080443617e-05,4.694148753037197e-07
3,29,1000,740,0.0001726554171561645,0.00021078533876206507,0.12627289389183716,0.20433966634560582,3.812992160590056e-05,3.593102506638246e-07
3,29,1000,750,0.00017239916857558768,0.0002107669739679352,0.12626606229423487,0.20440898871076973,3.836780539234752e-05,3.8013271153047867e-07
3,29,1000,760,0.0001722186255488367,0.00021073743898281094,0.1262486516275203,0.20452047566833736,3.851881343397423e-05,3.117070939140376e-07
3,29,1000,770,0.0001720060494072584,0.00021073953283590185,0.1262517892946562,0.20451257191251299,3.873348342864347e-05,4.135278008909893e-07
3,29,1000,780,0.00017180850637377176,0.0002106937226393768,0.1262252017877472,0.2046854935989356,3.888521626560504e-05,4.685038115237461e-07
3,29,1000,790,0.00017158163741370913,0.00021069370218640415,0.1262255700703463,0.20468557080363653,3.911206477269502e-05,4.938979896174089e-07
3,29,1000,800,0.00017141103084661324,0.00021067320650658417,0.1262144130910201,0.2047629367131434,3.926217565997092e-05,3.756120934284013e-07
3,29,1000,810,0.0001712268518119231,0.00021062788529668808,0.12618786866687515,0.20493401260105537,3.940103348476498e-05,4.392624730620298e-07
3,29,1000,820,0.00017105107062942437,0.0002106313633101209,0.12619138448781086,0.2049208839966436,3.9580292680696516e-05,4.450763035901417e-07
3,29,1000,830,0.00017090533510177863,0.00021060204346312617,0.12617086329237281,0.20503155886321414,3.969670836134753e-05,3.536259174374834e-07
3,29,1000,840,0.00017076341328614575,0.00021059420245173044,0.12616935193500467,0.20506115666057498,3.983078916558469e-05,3.252644784623726e-07
3,29,1000,850,0.00017061871851531407,0.00021057757075038097,0.1261603585503508,0.2051239370471174,3.99588522350669e-05,3.3858475956272116e-07
3,29,1000,860,0.00017050438377808064,0.0002105708746809043,0.12615580640931512,0.20514921298378963,4.006649090282366e-05,3.3012634359508297e-07
3,29,1000,870,0.00017036498111977494,0.00021054288703048485,0.12614080057755928,0.20525485915160055,4.017790591070991e-05,4.804964627291852e-07
3,29,1000,880,0.00017026327904190453,0.00021054381456586668,0.12613807759635165,0.20525135794456348,4.028053552396216e-05,5.808485155078813e-07
3,29,1000,890,0.00017015769097561417,0.00021053429312534178,0.1261352777751199,0.20528729892883407,4.03766021497276e-05,3.4309235674712113e-07
3,29,1000,900,0.00017005639238920622,0.0002105236737772742,0.12612883054225676,0.2053273842311433,4.046728138806799e-05,4.006125199351729e-07
3,29,1000,910,0.00016998020919700707,0.00021051171847297212,0.1261215521712984,0.20537251242395693,4.053150927596505e-05,4.072776487173968e-07
3,29,1000,920,0.00016989276724022062,0.00021049899803138317,0.1261158860852447,0.20542052881284972,4.0606230791162545e-05,4.4439023039188896e-07
3,29,1000,930,0.0001698246151011773,0.00021048683903845955,0.12610813006767785,0.2054664258777183,4.066222393728225e-05,3.810465289966203e-07
3,29,1000,940,0.0001697510189311302,0.00021049853809973484,0.12611446308164886,0.20542226493629603,4.074751916860464e-05,4.245457692064747e-07
3,29,1000,950,0.00016968012594009707,0.0002104832151665903,0.12610571184040964,0.20548010506013933,4.080308922649323e-05,3.920715840877165e-07
3,29,1000,960,0.0001696330000191537,0.00021047299391252494,0.1260988253229698,0.20551868766018055,4.083999389337123e-05,3.68490421287504e-07
3,29,1000,970,0.0001695695602350611,0.00021047852358613284,0.12610463038299713,0.20549781456732838,4.090896335107175e-05,3.916326645203583e-07
3,29,1000,980,0.0001695306619886594,0.0002104719088329432,0.126099328595501,0.20552278355597256,4.0941246844283796e-05,4.2813774481231803e-07
3,29,1000,990,0.00016948808028338647,0.00021046939170421552,0.1260989117340614,0.205532285068246,4.098131142082906e-05,4.346125090926023e-07
3,29,1000,1000,0.0001694417856494823,0.00021045508135841828,0.12608903749878664,0.2055863029358008,4.101329570893597e-05,6.225777027246693e-08
3,43,100,0,0.0002665593467803262,0.00026585311680094037,0.15844386673961708,0.0,-7.062299793858529e-07,3.246260438238835e-08
3,43,100,10,0.0002318729001196118,0.00023529874572147946,0.14016463439565996,0.11492951990605675,3.4258456018676497e-06,3.1895725949304676e-07
3,43,100,20,0.00022723259921519912,0.00023257845634816476,0.13876598012166141,0.12516182188561767,5.345857132965648e-06,3.042561029786839e-07
3,43,100,30,0.00022353039942224484,0.0002306276131633922,0.13775846893577182,0.13249987083628417,7.097213741147357e-06,3.3389687015272784e-07
3,43,100,40,0.00022044186670555632,0.00022925793729910993,0.1370544273440828,0.13765187311770874,8.816070593553604e-06,2.991372355376498e-07
3,43,100,50,0.00021750436145850927,0.00022813326358317454,0.13643960866784255,0.14188230580726602,1.0628902124665274e-05,3.618605464161817e-07
3,43,100,60,0.00021446334680064183,0.00022726302751330252,0.1359578343008252,0.1451556775109486,1.2799680712660688e-05,2.9427344494514784e-07
3,43,100,70,0.000211655375068176,0.00022655047173003595,0.13555308972354396,0.1478359386710993,1.4895096661859952e-05,3.0712279475153537e-07
3,43,100,80,0.0002090783243087202,0.00022607400207874662,0.13528825448020143,0.1496281676170029,1.699567777002642e-05,3.165058540810506e-07
3,43,100,90,0.0002072090370699442,0.00022577379614752147,0.13512065660279404,0.1507573848886963,1.8564759077577264e-05,3.714711842572882e-07
3,43,100,100,0.00020600462010911258,0.00022561499396367424,0.1350282591879477,0.15135471542127807,1.9610373854561658e-05,4.7010727755036896e-08
3,43,200,0,0.0002665593467803262,0.00026585311680094037,0.15844386673961708,0.0,-7.062299793858529e-07,3.246260438238835e-08
3,43,200,10,0.00023183510882773817,0.00023518880304962408,0.14010245465669868,0.11534306657866432,3.3536942218859167e-06,3.221581625911796e-07
3,43,200,20,0.00022738300529567823,0.00023261414027331284,0.13878173016655637,0.12502759767347574,5.2311349776346106e-06,3.9143313923517553e-07
3,43,200,30,0.00022403787639824202,0.00023072694452075382,0.1378079643768615,0.13212623836374862,6.689068122511799e-06,3.316438887956963e-07
3,43,200,40,0.00022155087311936938,0.00022950569631241535,0.13720121142569042,0.13671993364569218,7.954823193045968e-06,2.9935906820099945e-07
3,43,200,50,0.0002193950500117836,0.0002283879676667766,0.1365788641378458,0.14092424262310266,8.992917654992993e-06,3.086357189818756e-07
3,43,200,60,0.0002173616049265803,0.0002275354367178295,0.13613669507321902,0.14413101694723232,1.01738317912492e-05,3.24933474793454e-07
3,43,200,70,0.00021563999341722706,0.0002267657332808426,0.13570381814906796,0.1470262376098632,1.1125739863615536e-05,3.1117653220835706e-07
3,43,200,80,0.00021366219579377344,0.0002260580140323043,0.13530973584829553,0.14968830626286384,1.2395818238530865e-05,3.2152275353247717e-07
3,43,200,90,0.00021193025693477807,0.00022550067589577338,0.13498142200705843,0.15178472003915303,1.3570418960995312e-05,2.948091275545295e-07
3,43,200,100,0.00020990576369506186,0.00022477631618755822,0.13456917770872678,0.15450938137444795,1.4870552492496358e-05,3.354279964895568e-07
3,43,200,110,0.0002078630423554273,0.00022430003857110137,0.1342967146956653,0.15630088798602348,1.643699621567407e-05,2.8658642214907104e-07
3,43,200,120,0.00020574969319753222,0.00022375096260596194,0.13397962631779592,0.15836622380659449,1.800126940842972e-05,3.537989661239749e-07
3,43,200,130,0.0002037558169565301,0.0002233146680818976,0.13372706960171854,0.16000733499353245,1.9558851125367482e-05,3.16082349849367e-07
3,43,200,140,0.00020173950294655185,0.0002229676018110638,0.13352777456520926,0.16131281628715097,2.1228098864511935e-05,2.850003968379866e-07
3,43,200,150,0.00019992800897838947,0.00022271657934780364,0.13337960408898653,0.16225703114639634,2.2788570369414174e-05,3.160365027454759e-07
3,43,200,160,0.00019836827687669256,0.0002225500299939398,0.13328808713185936,0.16288350246961406,2.418175311724724e-05,3.131543502288281e-07
3,43,200,170,0.00019713703706258912,0.000222384079915372,0.13319235047902112,0.16350771963345512,2.5247042852782897e-05,3.182889993791349e-07
3,43,200,180,0.00019614138308376994,0.00022228097693144377,0.13313478023746939,0.16389553898712267,2.6139593847673837e-05,3.035751942048748e-07
3,43,200,190,0.00019542659137705698,0.0002222057995364679,0.133091092997347,0.16417831692059393,2.6779208159410928e-05,3.111394928367872e-07
3,43,200,200,0.00019487432290432594,0.00022214682759624793,0.1330575356460031,0.16440013843214737,2.7272504691921995e-05,4.8192368540256325e-08
3,43,300,0,0.0002665593467803262,0.00026585311680094037,0.15844386673961708,0.0,-7.062299793858529e-07,3.246260438238835e-08
3,43,300,10,0.00023188642398253023,0.00023521054757580373,0.14011360368385795,0.11526127507499002,3.324123593273498e-06,2.933014429107317e-07
3,43,300,20,0.00022735368266779687,0.0002323669707422482,0.1386303831850455,0.1259573198224536,5.013288074451339e-06,3.220990536512147e-07
3,43,300,30,0.0002240348347104515,0.00023070246034961883,0.13778444356785258,0.1322183349749511,6.6676256391673405e-06,3.323136159583129e-07
3,43,300,40,0.00022161283733623804,0.00022945666040463664,0.13715505031495923,0.13690438101410662,7.843823068398592e-06,3.4347138289092527e-07
3,43,300,50,0.00021973585911894133,0.00022845867936638342,0.13664077621797333,0.140658262293597,8.722820247442087e-06,3.71738121840437e-07
3,43,300,60,0.0002179669739330592,0.00022771277743593998,0.13622640342737213,0.14346395417119848,9.74580350288079e-06,2.869234698721357e-07
3,43,300,70,0.00021644153968836122,0.0002267767488657313,0.13569945990502674,0.14698480275658313,1.0335209177370075e-05,3.310756573338125e-07
3,43,300,80,0.00021475652568447856,0.00022615876410547742,0.1353562700214752,0.14930933732548418,1.1402238420998856e-05,3.1113619902711775e-07
3,43,300,90,0.000213460374030916,0.00022557578071946693,0.1350233243256298,0.15150221508078618,1.2115406688550934e-05,3.60447029557065e-07
3,43,300,100,0.00021196296103909162,0.00022490823998388976,0.13463685724445895,0.15401315323945747,1.2945278944798133e-05,2.6994791291201636e-07
3,43,300,110,0.00021051685253148378,0.00022421648132642247,0.13422281485418353,0.15661518651930517,1.369962879493869e-05,3.003208093321774e-07
3,43,300,120,0.000208933526559818,0.00022370938543225805,0.1339454848857713,0.15852261532911716,1.477585887244004e-05,3.162621835528512e-07
3,43,300,130,0.0002073893889420475,0.00022307462116266663,0.1335749612762811,0.160910265612212,1.5685232220619127e-05,2.8151536235476726e-07
3,43,300,140,0.00020582220367160176,0.00022257119676893922,0.13328584522332676,0.16280388416288094,1.674899309733746e-05,3.1780721587715277e-07
3,43,300,150,0.00020426384675431564,0.00022208775933307834,0.13300394512179992,0.16462232226012113,1.7823912578762702e-05,3.368801686498557e-07
3,43,300,160,0.00020257611668306197,0.00022175912704724965,0.1328124820083758,0.16585846456976633,1.918301036418768e-05,2.8427179377121803e-07
3,43,300,170,0.0002010296579211257,0.0002213272277025169,0.13255328567811375,0.1674830433970898,2.029756978139119e-05,3.136159019145879e-07
3,43,300,180,0.00019939023724013794,0.00022101855944889337,0.13236746786469666,0.16864409148762108,2.1628322208755435e-05,2.973098811587249e-07
3,43,300,190,0.00019779507496586746,0.00022070964902454193,0.13219175001495387,0.1698060504974255,2.2914574058674475e-05,3.1444119419354877e-07
3,43,300,200,0.0001962355786702119,0.00022043927341641734,0.13203231205807242,0.17082306173798598,2.420369474620543e-05,2.931138551875989e-07
3,43,300,210,0.00019474415531561817,0.00022022169766522381,0.1319082208965483,0.1716414676074061,2.5477542349605642e-05,2.9814929680682667e-07
3,43,300,220,0.00019341756620328,0.00022004063601954726,0.13179651386553815,0.17232252656152067,2.6623069816267275e-05,3.316488753624114e-07
3,43,300,230,0.00019228815597216453,0.0002198977853868911,0.13171877593458703,0.172859855724237,2.7609629414726555e-05,3.373723875821355e-07
3,43,300,240,0.0001912576546221345,0.0002197321287944476,0.13162077538618178,0.1734829689471959,2.847447417231308e-05,2.8556314435324026e-07
3,43,300,250,0.00019040684200533065,0.00021963190667939614,0.1315640298962535,0.17385995198300697,2.9225064674065493e-05,3.014994129912907e-07
3,43,300,260,0.00018973210908157512,0.00021960732551029594,0.13154896095147706,0.17395241344968446,2.987521642872082e-05,3.3215316630474945e-07
3,43,300,270,0.00018914790761570544,0.00021952555089299608,0.1315039039604926,0.17426000667365665,3.0377643277290645e-05,2.8197453882938817e-07
3,43,300,280,0.00018868450074016607,0.0002195030440432788,0.1314902596018328,0.17434466563868253,3.081854330311273e-05,3.283081833060919e-07
3,43,300,290,0.000188309529808528,0.00021943395898560425,0.13145048502246937,0.17460452739432367,3.112442917707625e-05,3.3710919811191786e-07
3,43,300,300,0.00018798690476806712,0.00021940731836167515,0.13143488789501134,0.17470473544999615,3.142041359360803e-05,5.46152496561092e-08
3,43,400,0,0.0002665593467803262,0.00026585311680094037,0.15844386673961708,0.0,-7.062299793858529e-07,3.246260438238835e-08
3,43,400,10,0.0002318920652086831,0.00023518714132819696,0.14009366869322548,0.11534931710319125,3.295076119513851e-06,3.0556606533949093e-07
3,43,400,20,0.00022750714861885513,0.00023263005084217525,0.13877748760160102,0.12496775045763768,5.122902223320125e-06,3.0543393947368713e-07
3,43,400,30,0.00022411841831093682,0.00023081271330127606,0.13785734721841436,0.13180362119245376,6.694294990339245e-06,3.229497922419e-07
3,43,400,40,0.00022173965301774956,0.000229455796967315,0.13716821428624826,0.13690762881248503,7.716143949565435e-06,3.110014521467974e-07
3,43,400,50,0.0002198517689748769,0.00022842045300563996,0.13660326914487086,0.1408020498150805,8.568684030763052e-06,3.033044866374013e-07
3,43,400,60,0.00021812376117935628,0.0002275739892869666,0.13614105895840112,0.14398600240085047,9.450228107610315e-06,3.1688429102949556e-07
3,43,400,70,0.00021672814158435472,0.0002268090816457402,0.13570985901878885,0.1468631837949626,1.008094006138549e-05,3.0472437551054554e-07
3,43,400,80,0.00021516346197181235,0.00022602380642133824,0.1352657807669857,0.14981697735529897,1.0860344449525883e-05,3.4327796805122546e-07
3,43,400,90,0.00021401590665881542,0.0002254109350925404,0.13491806662432282,0.15212227787677726,1.1395028433724974e-05,3.141161015740579e-07
3,43,400,100,0.00021264267374299095,0.00022489471840181352,0.13463018196080156,0.15406401433989872,1.225204465882257e-05,3.157242043361208e-07
3,43,400,110,0.00021154871859785374,0.00022422722739179335,0.13423108752704138,0.1565747654571029,1.2678508793939613e-05,3.2299844399119593e-07
3,43,400,120,0.00021018902411285012,0.00022371576167046214,0.13394179523720595,0.1584986312649812,1.3526737557612023e-05,3.093580380753025e-07
3,43,400,130,0.00020900126446043998,0.00022308247099722678,0.13355776401704134,0.1608807386514052,1.4081206536786794e-05,3.282726614983744e-07
3,43,400,140,0.00020768157817130373,0.00022253894474566493,0.13324169171573885,0.16292519936001829,1.4857366574361208e-05,3.6794815194696184e-07
3,43,400,150,0.00020652122273290274,0.00022207565122478456,0.13296001948992853,0.1646678666134824,1.5554428491881822e-05,3.5010361632004106e-07
3,43,400,160,0.00020508865106805274,0.00022153997420915061,0.13266284835526676,0.16668280261302926,1.6451323141097873e-05,2.9635079989986934e-07
3,43,400,170,0.000203973736805807,0.00022113887166241852,0.13242660795003758,0.16819154003750872,1.716513485661153e-05,3.211009369508133e-07
3,43,400,180,0.00020272859629599793,0.00022066516217122967,0.13215017197899215,0.16997338670866718,1.7936565875231736e-05,3.011984275325119e-07
3,43,400,190,0.00020133125906696137,0.0002203352116989521,0.13194310617018346,0.17121448734441647,1.9003952631990728e-05,3.408346282984809e-07
3,43,400,200,0.00019998048799774182,0.0002199686059061179,0.13173547587166468,0.17259346607239093,1.998811790837607e-05,3.3522261033702705e-07
3,43,400,210,0.00019856011172070254,0.00021963062350138784,0.1315351998364349,0.17386477862571753,2.1070511780685308e-05,3.036523945620928e-07
3,43,400,220,0.00019719059555445284,0.0002193352988495434,0.13136427632207415,0.17497563508434458,2.214470329509055e-05,3.0273125850577287e-07
3,43,400,230,0.0001957774503926757,0.00021904845448261767,0.13119094644207507,0.1760545931585525,2.3271004089941982e-05,2.991219330006345e-07
3,43,400,240,0.00019444275518587517,0.00021881399738710172,0.13105088754537064,0.1769364977919727,2.437124220122655e-05,3.173542120205042e-07
3,43,400,250,0.00019309136847045494,0.00021856534958430984,0.13090770092276216,0.17787178042391588,2.5473981113854904e-05,3.7127938545822303e-07
3,43,400,260,0.00019189801228058911,0.00021837709488892187,0.1307908872408916,0.17857989585868403,2.647908260833276e-05,3.149086169607074e-07
3,43,400,270,0.00019077526884725415,0.00021818957221597657,0.13068900361486158,0.1792852578089286,2.7414303368722415e-05,3.2341489508702637e-07
3,43,400,280,0.00018965902867229545,0.00021804216519072384,0.13060392818533728,0.1798397257310147,2.8383136518428387e-05,3.455526562667899e-07
3,43,400,290,0.00018872970886096851,0.00021792229262018736,0.13053534870005024,0.18029062347477232,2.919258375921885e-05,3.1109365283832346e-07
3,43,400,300,0.00018777302065231538,0.00021778855190568436,0.1304619225843453,0.18079368590304976,3.0015531253368977e-05,2.7752191145147265e-07
3,43,400,310,0.0001869958169651298,0.00021770951145150264,0.13041677433920995,0.1810909946392904,3.0713694486372844e-05,3.050965365902769e-07
3,43,400,320,0.00018628787799812585,0.00021761278844323328,0.13036003481329317,0.18145481587047713,3.1324910445107434e-05,3.395550434159844e-07
3,43,400,330,0.00018563912119340387,0.0002175579209051648,0.13033135967043563,0.1816611987736709,3.1918799711760926e-05,3.3658079412468567e-07
3,43,400,340,0.00018510643992186715,0.00021745935825912,0.13026999454496035,0.18203193975737958,3.2352918337252845e-05,3.417054347254478e-07
3,43,400,350,0.00018465129178135697,0.0002174253406383997,0.13024941976573245,0.18215989620614967,3.2774048857042715e-05,3.073403254116869e-07
3,43,400,360,0.00018425413550016145,0.00021739456243352606,0.1302348189769873,0.1822756676714008,3.314042693336461e-05,3.0333320466535696e-07
